MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Half_Bath,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,Log_SalePrice
Residential_Low_Density,63,12292,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,184,Good,Typical,PConc,Excellent,Good,Gd,GLQ,3,Unf,0,889,1094,GasA,Excellent,Y,SBrkr,0,2473,0,0,1,1,Good,Typ,1,Good,BuiltIn,Fin,3,Typical,Typical,Paved,246,39,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,New,Partial,356383,-93.629174,42.060516,12.783764080192826
Residential_Low_Density,85,16056,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,Hip,CompShg,CemntBd,CmentBd,Stone,208,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,1752,1992,GasA,Excellent,Y,SBrkr,0,2868,0,0,1,1,Excellent,Typ,1,Good,BuiltIn,Fin,3,Typical,Typical,Paved,214,108,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,New,Partial,556581,-93.628607,42.061478,13.229569788348705
Residential_Low_Density,82,12438,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466,Excellent,Typical,PConc,Excellent,Good,No,Unf,7,Unf,0,1234,1234,GasA,Excellent,Y,SBrkr,0,2576,0,0,1,1,Excellent,Typ,1,Good,BuiltIn,Fin,3,Typical,Typical,Paved,324,100,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,New,Partial,361919,-93.62877,42.061008,12.799178471909892
Residential_Low_Density,82,16052,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,644,1850,GasA,Excellent,Y,SBrkr,0,2698,1,0,1,1,Excellent,Typ,1,Good,Attchd,RFn,3,Typical,Typical,Paved,250,0,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,New,Partial,535000,-93.627767,42.060111,13.190023895035274
Residential_Low_Density,92,15922,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,550,Good,Typical,PConc,Excellent,Typical,Av,Unf,7,Unf,0,1390,1390,GasA,Excellent,Y,SBrkr,0,2795,0,0,1,1,Excellent,Typ,1,Good,BuiltIn,Fin,3,Typical,Typical,Paved,272,102,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2006,New,Partial,401179,-93.626337,42.059957,12.902165483378688
Residential_Low_Density,66,13682,Pave,No_Alley_Access,Moderately_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7,Unf,0,1410,1410,GasA,Excellent,Y,SBrkr,0,2945,0,0,1,1,Good,Typ,1,Good,BuiltIn,Fin,3,Typical,Typical,Paved,192,0,37,0,0,0,No_Pool,No_Fence,Shed,0,10,2006,New,Partial,438780,-93.626477,42.061096,12.991755706536901
Residential_Low_Density,0,14762,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,OneFam,Two_Story,Average,Above_Average,1948,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Good,Y,SBrkr,53,2320,0,0,0,1,Typical,Typ,1,Typical,Attchd,Unf,2,Typical,Typical,Partial_Pavement,120,144,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2006,WD ,Normal,169000,-93.622015,42.059387,12.037659911047468
Residential_Low_Density,100,34650,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,TwoFmCon,One_Story,Average,Average,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,Mn,Rec,6,Unf,0,0,1056,GasA,Typical,N,SBrkr,0,1056,1,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Fin,2,Typical,Typical,Paved,264,0,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2006,WD ,Normal,145000,-93.625169,42.056702,11.884495917930655
Residential_Low_Density,60,8147,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,230,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,523,1714,GasA,Excellent,Y,SBrkr,0,1714,1,0,0,1,Good,Typ,1,Good,Attchd,Fin,2,Typical,Typical,Paved,156,55,0,0,0,0,No_Pool,No_Fence,Shed,0,8,2006,WD ,Normal,318000,-93.63007,42.058563,12.669809806411457
Residential_Low_Density,69,11302,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,Gable,CompShg,VinylSd,Other,BrkFace,238,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,392,1814,GasA,Excellent,Y,SBrkr,0,1826,1,0,0,1,Good,Typ,1,Typical,Attchd,Fin,3,Typical,Typical,Paved,180,75,0,0,120,0,No_Pool,No_Fence,Shed,0,8,2006,New,Partial,319000,-93.624062,42.059947,12.672949516558306
Residential_Low_Density,90,18261,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,One_Story,Excellent,Average,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,420,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,494,1910,GasA,Excellent,Y,SBrkr,0,2000,1,0,1,1,Excellent,Typ,2,Good,Attchd,Unf,3,Typical,Typical,Paved,351,102,0,0,123,0,No_Pool,No_Fence,Shed,0,9,2006,WD ,Normal,470000,-93.628269,42.058816,13.060490101343552
Residential_Low_Density,91,14145,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Good,1984,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Good,Typical,CBlock,Good,Typical,Mn,ALQ,1,Unf,0,995,1208,GasA,Excellent,Y,SBrkr,0,1621,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,108,45,0,0,0,0,No_Pool,No_Fence,Shed,400,5,2006,WD ,Normal,202500,-93.638026,42.055607,12.218500103788143
Residential_Low_Density,0,13837,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Good,Average,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178,Good,Good,PConc,Good,Good,No,GLQ,3,LwQ,202,0,1204,GasA,Good,Y,SBrkr,0,2183,0,0,1,1,Good,Typ,0,No_Fireplace,Attchd,Unf,3,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,2,2006,WD ,Normal,229000,-93.637874,42.054367,12.34148164933907
Residential_Low_Density,0,16659,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,PosA,Norm,OneFam,Two_Story,Good,Good,1977,Gable,CompShg,Plywood,Plywood,BrkFace,34,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,0,795,GasA,Fair,Y,SBrkr,0,2263,1,0,1,1,Good,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,0,250,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2006,WD ,Normal,235000,-93.632664,42.054338,12.367345048436391
Residential_Low_Density,0,18800,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,84,796,GasA,Typical,Y,SBrkr,0,1574,1,0,1,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,306,111,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,WD ,Normal,190000,-93.631515,42.054956,12.154784614286667
Residential_Low_Density,0,10464,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR3,Gtl,Northwest_Ames,Norm,Norm,OneFam,SFoyer,Above_Average,Above_Average,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,130,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,138,988,GasA,Typical,Y,SBrkr,0,1102,1,0,0,1,Typical,Typ,1,Typical,Attchd,RFn,2,Typical,Typical,Paved,140,22,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,169000,-93.633002,42.056262,12.037659911047468
Residential_Low_Density,80,10400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Average,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,916,1845,GasA,Good,Y,SBrkr,0,1872,0,1,0,1,Typical,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,197,39,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,241500,-93.635486,42.05327,12.394628892852941
Residential_Low_Density,81,10530,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,PosA,Norm,OneFam,Two_Story,Good,Average,1978,Gable,CompShg,Plywood,Plywood,BrkFace,68,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,945,945,GasA,Typical,Y,SBrkr,0,1857,0,0,1,1,Typical,Typ,1,Typical,Attchd,RFn,2,Typical,Typical,Paved,400,105,0,0,0,0,No_Pool,Good_Privacy,Shed,0,7,2006,WD ,Normal,188900,-93.635326,42.052403,12.148978347281835
Residential_Low_Density,79,10240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157,Typical,Good,CBlock,Good,Typical,No,BLQ,2,LwQ,1061,0,1686,GasA,Typical,Y,SBrkr,0,1686,1,0,0,1,Typical,Typ,1,Typical,Attchd,Unf,2,Typical,Typical,Paved,384,131,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2006,WD ,Normal,207500,-93.636044,42.053418,12.242891437918386
Residential_Low_Density,80,16692,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,RRAn,Norm,OneFam,Two_Story,Good,Average,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184,Typical,Typical,CBlock,Good,Typical,No,BLQ,2,LwQ,469,133,1392,GasA,Typical,Y,SBrkr,0,2784,1,0,1,1,Good,Typ,2,Typical,Attchd,RFn,2,Typical,Typical,Paved,0,112,0,0,440,519,Fair,Minimum_Privacy,TenC,2000,7,2006,WD ,Normal,250000,-93.637387,42.050514,12.429220196836383
Residential_Low_Density,85,11475,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,RRAn,Norm,OneFam,Two_Story,Above_Average,Above_Average,1975,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,163,713,GasA,Typical,Y,SBrkr,0,1552,1,0,1,1,Typical,Typ,1,Typical,Attchd,RFn,2,Typical,Typical,Paved,209,208,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,2,2006,WD ,Normal,179900,-93.637191,42.050176,12.100161978566867
Residential_Low_Density,0,9927,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,SFoyer,Good,Average,1976,Gable,CompShg,VinylSd,Wd Shng,Stone,252,Good,Typical,CBlock,Excellent,Typical,Gd,GLQ,3,Unf,0,42,1047,GasA,Typical,Y,SBrkr,0,1083,1,0,0,1,Typical,Typ,1,Fair,Attchd,RFn,2,Typical,Typical,Paved,444,0,40,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,WD ,Normal,172000,-93.635367,42.049771,12.055255569732177
Floating_Village_Residential,75,9512,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,RRAn,Norm,OneFam,Two_Story,Good,Average,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,172,960,GasA,Excellent,Y,SBrkr,0,2318,1,0,1,1,Good,Typ,1,Excellent,BuiltIn,Fin,2,Typical,Typical,Paved,0,246,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,New,Partial,294323,-93.639516,42.051077,12.592436480335937
Residential_Low_Density,81,10530,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1975,Gable,CompShg,Plywood,Plywood,BrkFace,248,Typical,Typical,CBlock,Typical,Fair,No,ALQ,1,Unf,0,127,675,GasA,Typical,Y,SBrkr,0,1875,0,0,0,1,Good,Typ,1,Typical,Attchd,RFn,2,Typical,Typical,Paved,48,28,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,184500,-93.632369,42.052362,12.12541016250223
Residential_Low_Density,78,10140,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,268,1056,GasA,Excellent,Y,SBrkr,0,1074,1,0,1,1,Typical,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,88,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,7,2006,WD ,Normal,153500,-93.630348,42.052522,11.941462360646149
Residential_Low_Density,78,10140,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Good,Average,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,638,832,GasA,Typical,Y,SBrkr,0,1664,0,0,1,1,Typical,Typ,1,Typical,Attchd,RFn,2,Typical,Typical,Paved,0,28,0,0,259,0,No_Pool,Good_Wood,Shed,0,3,2006,WD ,Normal,162900,-93.632355,42.052359,12.000897933306716
Residential_Low_Density,78,10140,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,99,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,LwQ,377,0,1040,GasA,Fair,Y,SBrkr,0,1309,1,0,1,1,Good,Typ,1,Fair,Attchd,RFn,2,Typical,Typical,Paved,265,0,0,0,0,648,Fair,Good_Privacy,Shed,0,1,2006,WD ,Normal,181000,-93.630289,42.04977,12.10625783509458
Residential_Low_Density,80,10000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1974,Gable,CompShg,HdBoard,Plywood,BrkFace,176,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,348,1103,GasA,Typical,Y,SBrkr,0,1103,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,2,Typical,Typical,Paved,295,84,0,0,0,0,No_Pool,Good_Wood,Shed,0,6,2006,WD ,Normal,155000,-93.631162,42.049608,11.951186847493476
Residential_Low_Density,0,15870,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1969,Gable,CompShg,VinylSd,Plywood,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,Mn,BLQ,2,Rec,791,230,1096,GasA,Excellent,Y,SBrkr,0,1096,1,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Fin,1,Typical,Typical,Paved,240,32,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2006,WD ,Abnorml,138800,-93.62626,42.055131,11.840796531639839
Residential_Low_Density,71,9353,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Average,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,864,864,GasA,Good,Y,SBrkr,0,864,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,Oth,Abnorml,116050,-93.625373,42.053459,11.6617850286409
Residential_Low_Density,0,8125,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Below_Average,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,244,858,GasA,Typical,Y,SBrkr,0,858,0,0,0,1,Typical,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,88000,-93.627981,42.05446,11.385103457032141
Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Below_Average,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,LwQ,620,224,864,GasA,Typical,Y,SBrkr,0,874,0,1,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,63,0,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2006,WD ,Normal,97500,-93.627849,42.054385,11.487617913343598
Residential_High_Density,26,8773,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,536,1487,GasA,Excellent,Y,SBrkr,0,1419,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,Fin,2,Typical,Typical,Paved,196,68,0,0,0,0,No_Pool,No_Fence,Shed,0,9,2006,WD ,Normal,190000,-93.624411,42.055319,12.154784614286667
Residential_Medium_Density,24,2760,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Above_Average,Average,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,525,525,GasA,Typical,Y,SBrkr,0,1092,0,0,1,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,12,2006,WD ,Normal,105500,-93.629906,42.052655,11.566475710526321
Residential_Medium_Density,24,2160,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Average,Above_Average,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4,Unf,0,363,765,GasA,Good,Y,SBrkr,0,1365,0,0,1,1,Good,Min1,1,Fair,Attchd,Unf,2,Typical,Typical,Paved,0,36,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,125500,-93.629232,42.052474,11.74006900564972
Residential_Medium_Density,21,1953,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408,Typical,Typical,CBlock,Typical,Fair,No,BLQ,2,Unf,0,174,483,GasA,Typical,Y,SBrkr,0,987,0,0,1,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,72,0,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,83000,-93.627932,42.052702,11.326607934898927
Residential_Medium_Density,21,1890,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Good,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,212,494,GasA,Excellent,Y,SBrkr,0,1030,0,0,1,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,WD ,Normal,116000,-93.627103,42.051798,11.661354090741
Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,672,672,GasA,Typical,Y,SBrkr,0,1218,0,0,1,1,Typical,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Dirt_Gravel,201,0,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2006,WD ,Abnorml,91500,-93.627328,42.051839,11.424105180165641
Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Good,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,281,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,355,672,GasA,Good,Y,SBrkr,0,1218,0,1,1,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,0,28,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2006,WD ,Normal,118000,-93.627366,42.051691,11.678448377988165
Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,207,483,GasA,Typical,Y,SBrkr,0,948,0,0,1,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2006,WD ,Normal,89000,-93.629877,42.051672,11.39640288460621
Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,143,525,GasA,Good,Y,SBrkr,0,1092,0,0,1,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,352,0,0,0,0,0,No_Pool,Good_Privacy,Shed,0,10,2006,WD ,Normal,108000,-93.629846,42.051673,11.58989576532275
Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,483,483,GasA,Typical,Y,SBrkr,0,987,0,0,1,1,Typical,Typ,1,Poor,Attchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2006,WD ,Normal,94500,-93.629516,42.051664,11.456365695436427
Residential_Low_Density,53,4043,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1975,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,BLQ,156,186,1069,GasA,Good,Y,SBrkr,0,1069,0,1,0,1,Typical,Typ,1,Poor,Attchd,RFn,2,Typical,Typical,Paved,0,55,0,0,225,0,No_Pool,No_Fence,Shed,0,7,2006,WD ,Normal,146300,-93.627169,42.050595,11.893421422254848
Residential_Low_Density,65,7514,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1967,Hip,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,Mn,ALQ,1,Rec,108,462,943,GasA,Typical,Y,SBrkr,0,1387,1,0,0,1,Typical,Typ,1,Typical,Attchd,RFn,1,Typical,Typical,Paved,0,0,240,0,0,0,No_Pool,No_Fence,Shed,0,9,2006,WD ,Normal,145000,-93.628857,42.048947,11.884495917930655
Residential_Low_Density,68,7838,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SFoyer,Average,Average,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1,Unf,0,95,864,GasA,Typical,Y,SBrkr,0,900,1,0,0,1,Typical,Typ,1,Poor,Attchd,RFn,1,Typical,Typical,Paved,175,144,0,0,0,0,No_Pool,Minimum_Wood_Wire,Shed,0,12,2006,WD ,Normal,123000,-93.62895,42.048946,11.719947764402807
